feature,importance
Cellvibrio_gandavensis,0.0
Centipeda_periodontii,0.0
Bacillus_massilioanorexius,0.0
Bacillus_licheniformis,0.0
Bacillus_kochii,0.0
Actinomycetospora_chiangmaiensis,0.0
Actinomyces_catuli,0.0
Actinomyces_georgiae,0.0
Actinomyces_gerencseriae,0.0
Actinomyces_graevenitzii,0.0
Actinomyces_howellii,0.0
Actinomyces_massiliensis,0.0
Actinomyces_meyeri,0.0
Actinomyces_oris,0.0
Actinomyces_radingae,0.0
Actinomyces_turicensis,0.0
Advenella_incenata,0.0
Actinobaculum_sp.,0.0
Aeribacillus_pallidus,0.0
Aeromonas_media,0.0
Aeromonas_salmonicida,0.0
Aeromonas_sanarellii,0.0
Aeromonas_sharmana,0.0
Aeromonas_sobria,0.0
Aeromonas_sp.,0.0
Afipia_clevelandensis,0.0
Afipia_genosp.,0.0
Aggregatibacter_actinomycetemcomitans,0.0
Actinomyces_cardiffensis,0.0
Actinobacillus_succinogenes,0.0
Bacillus_ginsengihumi,0.0
Acidovorax_delafieldii,0.0
Acetobacter_peroxydans,0.0
Acetobacter_syzygii,0.0
Acetobacter_tropicalis,0.0
Acholeplasma_laidlawii,0.0
Acholeplasma_modicum,0.0
Acidiferrobacter_thiooxydans,0.0
Acidipila_rosea,0.0
Acidisphaera_sp.,0.0
Acidithiobacillus_ferrivorans,0.0
Acidovorax_caeni,0.0
Acidovorax_soli,0.0
Actinobacillus_porcinus,0.0
Acinetobacter_bouvetii,0.0
Acinetobacter_calcoaceticus,0.0
Acinetobacter_guillouiae,0.0
Acinetobacter_johnsonii,0.0
Acinetobacter_marinus,0.0
Acinetobacter_schindleri,0.0
Acinetobacter_soli,0.0
Acinetobacter_sp.,0.0
Acinetobacter_venetianus,0.0
Actimicrobium_antarcticum,0.0
Alcaligenes_sp.,0.0
Alcanivorax_dieselolei,0.0
Alcanivorax_pacificus,0.0
Atopobium_rimae,0.0
_fontiphilum,0.0
_limnoticum,0.0
_parvum,0.0
Aquamicrobium_lusatiense,0.0
Aquitalea_magnusonii,0.0
Arcobacter_butzleri,0.0
Arcobacter_cryaerophilus,0.0
Arthrobacter_russicus,0.0
Arthrobacter_sp.,0.0
Atopobium_parvulum,0.0
Atopobium_sp.,0.0
Alcanivorax_venustensis,0.0
Atopobium_vaginae,0.0
Aureimonas_altamirensis,0.0
Aureimonas_jatrophae,0.0
Azospira_oryzae,0.0
Azospirillum_sp.,0.0
